,item_id_a,item_id_b,mode,s_id,d_id
21256,9606.ENSP00000216225,9606.ENSP00000256996,reaction,255,514
21257,9606.ENSP00000216225,9606.ENSP00000256996,reaction,255,514
21258,9606.ENSP00000216225,9606.ENSP00000257312,activation,255,1409
21259,9606.ENSP00000216225,9606.ENSP00000262144,binding,255,891
21260,9606.ENSP00000216225,9606.ENSP00000262144,binding,255,891
21261,9606.ENSP00000216225,9606.ENSP00000262160,inhibition,255,837
21262,9606.ENSP00000216225,9606.ENSP00000262160,inhibition,255,837
21263,9606.ENSP00000216225,9606.ENSP00000262144,ptmod,255,891
21264,9606.ENSP00000216225,9606.ENSP00000262238,activation,255,305
21265,9606.ENSP00000216225,9606.ENSP00000171111,catalysis,255,1123
21266,9606.ENSP00000216225,9606.ENSP00000171111,catalysis,255,1123
21267,9606.ENSP00000216225,9606.ENSP00000013807,reaction,255,491
21268,9606.ENSP00000216225,9606.ENSP00000171111,binding,255,1123
21269,9606.ENSP00000216225,9606.ENSP00000005340,catalysis,255,5
21270,9606.ENSP00000216225,9606.ENSP00000013807,catalysis,255,491
21271,9606.ENSP00000216225,9606.ENSP00000005340,binding,255,5
21272,9606.ENSP00000216225,9606.ENSP00000005340,binding,255,5
21273,9606.ENSP00000216225,9606.ENSP00000013807,catalysis,255,491
21274,9606.ENSP00000216225,9606.ENSP00000005340,reaction,255,5
21275,9606.ENSP00000216225,9606.ENSP00000005340,catalysis,255,5
21276,9606.ENSP00000216225,9606.ENSP00000005340,reaction,255,5
21277,9606.ENSP00000216225,9606.ENSP00000013807,binding,255,491
21278,9606.ENSP00000216225,9606.ENSP00000005340,reaction,255,5
21279,9606.ENSP00000216225,9606.ENSP00000013807,binding,255,491
21280,9606.ENSP00000216225,9606.ENSP00000171111,binding,255,1123
21281,9606.ENSP00000216225,9606.ENSP00000083182,reaction,255,893
21282,9606.ENSP00000216225,9606.ENSP00000055077,catalysis,255,495
21283,9606.ENSP00000216225,9606.ENSP00000044462,catalysis,255,132
21284,9606.ENSP00000216225,9606.ENSP00000013807,reaction,255,491
21285,9606.ENSP00000216225,9606.ENSP00000013807,reaction,255,491
21286,9606.ENSP00000216225,9606.ENSP00000055077,catalysis,255,495
21287,9606.ENSP00000216225,9606.ENSP00000055077,binding,255,495
21288,9606.ENSP00000216225,9606.ENSP00000055077,binding,255,495
21289,9606.ENSP00000216225,9606.ENSP00000083182,catalysis,255,893
21290,9606.ENSP00000216225,9606.ENSP00000055077,reaction,255,495
21291,9606.ENSP00000216225,9606.ENSP00000055077,reaction,255,495
21292,9606.ENSP00000216225,9606.ENSP00000055077,reaction,255,495
21293,9606.ENSP00000216225,9606.ENSP00000083182,catalysis,255,893
21294,9606.ENSP00000216225,9606.ENSP00000083182,binding,255,893
21295,9606.ENSP00000216225,9606.ENSP00000083182,binding,255,893
21296,9606.ENSP00000216225,9606.ENSP00000164133,reaction,255,240
21297,9606.ENSP00000216225,9606.ENSP00000156471,reaction,255,380
21298,9606.ENSP00000216225,9606.ENSP00000156471,binding,255,380
21299,9606.ENSP00000216225,9606.ENSP00000083182,reaction,255,893
21300,9606.ENSP00000216225,9606.ENSP00000083182,reaction,255,893
21301,9606.ENSP00000216225,9606.ENSP00000156471,catalysis,255,380
21302,9606.ENSP00000216225,9606.ENSP00000156471,binding,255,380
21303,9606.ENSP00000216225,9606.ENSP00000156471,catalysis,255,380
21304,9606.ENSP00000216225,9606.ENSP00000164133,reaction,255,240
21305,9606.ENSP00000216225,9606.ENSP00000157812,catalysis,255,131
21306,9606.ENSP00000216225,9606.ENSP00000156471,reaction,255,380
21307,9606.ENSP00000216225,9606.ENSP00000156471,reaction,255,380
21308,9606.ENSP00000216225,9606.ENSP00000164133,reaction,255,240
21309,9606.ENSP00000216225,9606.ENSP00000164133,binding,255,240
21310,9606.ENSP00000216225,9606.ENSP00000164133,binding,255,240
21311,9606.ENSP00000216225,9606.ENSP00000215587,reaction,255,493
21312,9606.ENSP00000216225,9606.ENSP00000171111,reaction,255,1123
21313,9606.ENSP00000216225,9606.ENSP00000209884,reaction,255,1127
21314,9606.ENSP00000216225,9606.ENSP00000171111,reaction,255,1123
21315,9606.ENSP00000216225,9606.ENSP00000209884,catalysis,255,1127
21316,9606.ENSP00000216225,9606.ENSP00000209728,ptmod,255,659
21317,9606.ENSP00000216225,9606.ENSP00000209728,inhibition,255,659
21318,9606.ENSP00000216225,9606.ENSP00000209728,inhibition,255,659
21319,9606.ENSP00000216225,9606.ENSP00000209884,catalysis,255,1127
21320,9606.ENSP00000216225,9606.ENSP00000209884,binding,255,1127
21321,9606.ENSP00000216225,9606.ENSP00000209884,binding,255,1127
21322,9606.ENSP00000216225,9606.ENSP00000215587,reaction,255,493
21323,9606.ENSP00000216225,9606.ENSP00000215574,catalysis,255,564
21324,9606.ENSP00000216225,9606.ENSP00000215071,catalysis,255,136
21325,9606.ENSP00000216225,9606.ENSP00000209884,reaction,255,1127
21326,9606.ENSP00000216225,9606.ENSP00000210313,catalysis,255,137
21327,9606.ENSP00000216225,9606.ENSP00000215574,catalysis,255,564
21328,9606.ENSP00000216225,9606.ENSP00000215574,binding,255,564
21329,9606.ENSP00000216225,9606.ENSP00000215574,binding,255,564
21330,9606.ENSP00000216225,9606.ENSP00000215587,catalysis,255,493
21331,9606.ENSP00000216225,9606.ENSP00000215574,reaction,255,564
21332,9606.ENSP00000216225,9606.ENSP00000215574,reaction,255,564
21333,9606.ENSP00000216225,9606.ENSP00000215574,reaction,255,564
21334,9606.ENSP00000216225,9606.ENSP00000215587,catalysis,255,493
21335,9606.ENSP00000216225,9606.ENSP00000215587,binding,255,493
21336,9606.ENSP00000216225,9606.ENSP00000215587,binding,255,493
21337,9606.ENSP00000216225,9606.ENSP00000215587,reaction,255,493
21338,9606.ENSP00000216225,9606.ENSP00000229758,inhibition,255,666
21339,9606.ENSP00000216225,9606.ENSP00000229758,inhibition,255,666
21340,9606.ENSP00000216225,9606.ENSP00000228872,binding,255,670
21341,9606.ENSP00000216225,9606.ENSP00000228872,binding,255,670
21342,9606.ENSP00000216225,9606.ENSP00000228872,ptmod,255,670
21343,9606.ENSP00000216225,9606.ENSP00000228872,inhibition,255,670
21344,9606.ENSP00000216225,9606.ENSP00000228872,inhibition,255,670
21345,9606.ENSP00000216225,9606.ENSP00000233055,inhibition,255,1112
21346,9606.ENSP00000216225,9606.ENSP00000233055,binding,255,1112
21347,9606.ENSP00000216225,9606.ENSP00000233055,binding,255,1112
21348,9606.ENSP00000216225,9606.ENSP00000233331,activation,255,1410
21349,9606.ENSP00000216225,9606.ENSP00000233055,inhibition,255,1112
21350,9606.ENSP00000216225,9606.ENSP00000233055,ptmod,255,1112
21351,9606.ENSP00000216225,9606.ENSP00000243903,activation,255,990
21352,9606.ENSP00000216225,9606.ENSP00000244741,inhibition,255,615
21353,9606.ENSP00000216225,9606.ENSP00000244741,inhibition,255,615
21354,9606.ENSP00000216225,9606.ENSP00000244741,ptmod,255,615
21355,9606.ENSP00000216241,9606.ENSP00000199814,binding,932,382
21356,9606.ENSP00000216241,9606.ENSP00000156471,reaction,932,380
21357,9606.ENSP00000216241,9606.ENSP00000156471,binding,932,380
21358,9606.ENSP00000216241,9606.ENSP00000156471,binding,932,380
21359,9606.ENSP00000216241,9606.ENSP00000156471,reaction,932,380
21360,9606.ENSP00000216241,9606.ENSP00000156471,catalysis,932,380
21361,9606.ENSP00000216241,9606.ENSP00000156471,catalysis,932,380
21362,9606.ENSP00000216241,9606.ENSP00000199814,binding,932,382
21363,9606.ENSP00000216241,9606.ENSP00000168977,binding,932,655
21364,9606.ENSP00000216241,9606.ENSP00000156471,reaction,932,380
21365,9606.ENSP00000216241,9606.ENSP00000168977,binding,932,655
21366,9606.ENSP00000216241,9606.ENSP00000173229,binding,932,381
21367,9606.ENSP00000216241,9606.ENSP00000173229,activation,932,381
21368,9606.ENSP00000216241,9606.ENSP00000173229,binding,932,381
21369,9606.ENSP00000216241,9606.ENSP00000215793,binding,932,379
21370,9606.ENSP00000216241,9606.ENSP00000199814,reaction,932,382
21371,9606.ENSP00000216241,9606.ENSP00000199814,catalysis,932,382
21372,9606.ENSP00000216241,9606.ENSP00000199814,catalysis,932,382
21373,9606.ENSP00000216241,9606.ENSP00000215793,binding,932,379
21374,9606.ENSP00000216241,9606.ENSP00000199814,reaction,932,382
21375,9606.ENSP00000216241,9606.ENSP00000199814,reaction,932,382
21376,9606.ENSP00000216241,9606.ENSP00000215793,reaction,932,379
21377,9606.ENSP00000216241,9606.ENSP00000215793,catalysis,932,379
21378,9606.ENSP00000216241,9606.ENSP00000215793,catalysis,932,379
21379,9606.ENSP00000216241,9606.ENSP00000215793,reaction,932,379
21380,9606.ENSP00000216241,9606.ENSP00000215793,reaction,932,379
21381,9606.ENSP00000216252,9606.ENSP00000215587,catalysis,915,493
21382,9606.ENSP00000216252,9606.ENSP00000161863,binding,915,931
21383,9606.ENSP00000216252,9606.ENSP00000156109,reaction,915,911
21384,9606.ENSP00000216252,9606.ENSP00000156109,catalysis,915,911
21385,9606.ENSP00000216252,9606.ENSP00000156109,binding,915,911
21386,9606.ENSP00000216252,9606.ENSP00000156109,binding,915,911
21387,9606.ENSP00000216252,9606.ENSP00000156109,reaction,915,911
21388,9606.ENSP00000216252,9606.ENSP00000156109,catalysis,915,911
21389,9606.ENSP00000216252,9606.ENSP00000156109,reaction,915,911
21390,9606.ENSP00000216252,9606.ENSP00000156471,reaction,915,380
21391,9606.ENSP00000216252,9606.ENSP00000156471,catalysis,915,380
21392,9606.ENSP00000216252,9606.ENSP00000156471,binding,915,380
21393,9606.ENSP00000216252,9606.ENSP00000156471,binding,915,380
21394,9606.ENSP00000216252,9606.ENSP00000156471,reaction,915,380
21395,9606.ENSP00000216252,9606.ENSP00000156471,catalysis,915,380
21396,9606.ENSP00000216252,9606.ENSP00000156471,reaction,915,380
21397,9606.ENSP00000216252,9606.ENSP00000215587,binding,915,493
21398,9606.ENSP00000216252,9606.ENSP00000199814,binding,915,382
21399,9606.ENSP00000216252,9606.ENSP00000161863,catalysis,915,931
21400,9606.ENSP00000216252,9606.ENSP00000161863,binding,915,931
21401,9606.ENSP00000216252,9606.ENSP00000161863,catalysis,915,931
21402,9606.ENSP00000216252,9606.ENSP00000161863,reaction,915,931
21403,9606.ENSP00000216252,9606.ENSP00000161863,reaction,915,931
21404,9606.ENSP00000216252,9606.ENSP00000161863,reaction,915,931
21405,9606.ENSP00000216252,9606.ENSP00000215587,binding,915,493
21406,9606.ENSP00000216252,9606.ENSP00000199814,catalysis,915,382
21407,9606.ENSP00000216252,9606.ENSP00000199814,binding,915,382
21408,9606.ENSP00000216252,9606.ENSP00000199814,catalysis,915,382
21409,9606.ENSP00000216252,9606.ENSP00000199814,reaction,915,382
21410,9606.ENSP00000216252,9606.ENSP00000199814,reaction,915,382
21411,9606.ENSP00000216252,9606.ENSP00000199814,reaction,915,382
21412,9606.ENSP00000216252,9606.ENSP00000215829,catalysis,915,912
21413,9606.ENSP00000216252,9606.ENSP00000215793,catalysis,915,379
21414,9606.ENSP00000216252,9606.ENSP00000215587,reaction,915,493
21415,9606.ENSP00000216252,9606.ENSP00000215587,catalysis,915,493
21416,9606.ENSP00000216252,9606.ENSP00000215587,reaction,915,493
21417,9606.ENSP00000216252,9606.ENSP00000215793,binding,915,379
21418,9606.ENSP00000216252,9606.ENSP00000215587,reaction,915,493
21419,9606.ENSP00000216252,9606.ENSP00000215793,binding,915,379
21420,9606.ENSP00000216252,9606.ENSP00000215829,catalysis,915,912
21421,9606.ENSP00000216252,9606.ENSP00000215793,reaction,915,379
21422,9606.ENSP00000216252,9606.ENSP00000215793,catalysis,915,379
21423,9606.ENSP00000216252,9606.ENSP00000215793,reaction,915,379
21424,9606.ENSP00000216252,9606.ENSP00000215829,binding,915,912
21425,9606.ENSP00000216252,9606.ENSP00000215793,reaction,915,379
21426,9606.ENSP00000216252,9606.ENSP00000215829,binding,915,912
21427,9606.ENSP00000216252,9606.ENSP00000215956,catalysis,915,707
21428,9606.ENSP00000216252,9606.ENSP00000215829,reaction,915,912
21429,9606.ENSP00000216252,9606.ENSP00000215829,reaction,915,912
21430,9606.ENSP00000216252,9606.ENSP00000215829,reaction,915,912
21431,9606.ENSP00000216252,9606.ENSP00000215956,catalysis,915,707
21432,9606.ENSP00000216252,9606.ENSP00000215956,binding,915,707
21433,9606.ENSP00000216252,9606.ENSP00000215956,binding,915,707
21434,9606.ENSP00000216252,9606.ENSP00000215956,reaction,915,707
21435,9606.ENSP00000216252,9606.ENSP00000215956,reaction,915,707
21436,9606.ENSP00000216252,9606.ENSP00000215956,reaction,915,707
21437,9606.ENSP00000216254,9606.ENSP00000253792,activation,1411,484
21438,9606.ENSP00000216267,9606.ENSP00000156825,catalysis,871,602
21439,9606.ENSP00000216267,9606.ENSP00000177694,binding,871,1176
21440,9606.ENSP00000216267,9606.ENSP00000080059,catalysis,871,865
21441,9606.ENSP00000216267,9606.ENSP00000080059,binding,871,865
21442,9606.ENSP00000216267,9606.ENSP00000080059,binding,871,865
21443,9606.ENSP00000216267,9606.ENSP00000177694,binding,871,1176
21444,9606.ENSP00000216267,9606.ENSP00000160382,binding,871,978
21445,9606.ENSP00000216267,9606.ENSP00000160373,binding,871,958
21446,9606.ENSP00000216267,9606.ENSP00000160373,binding,871,958
21447,9606.ENSP00000216267,9606.ENSP00000164227,binding,871,788
21448,9606.ENSP00000216267,9606.ENSP00000160382,binding,871,978
21449,9606.ENSP00000216267,9606.ENSP00000164227,binding,871,788
21450,9606.ENSP00000216271,9606.ENSP00000247219,activation,870,867
21451,9606.ENSP00000216271,9606.ENSP00000156825,binding,870,602
21452,9606.ENSP00000216271,9606.ENSP00000080059,binding,870,865
21453,9606.ENSP00000216271,9606.ENSP00000156825,binding,870,602
21454,9606.ENSP00000216271,9606.ENSP00000080059,reaction,870,865
21455,9606.ENSP00000216271,9606.ENSP00000080059,binding,870,865
21456,9606.ENSP00000216271,9606.ENSP00000080059,reaction,870,865
21457,9606.ENSP00000216271,9606.ENSP00000230354,activation,870,501
21458,9606.ENSP00000216271,9606.ENSP00000237264,activation,870,879
21459,9606.ENSP00000216274,9606.ENSP00000257430,inhibition,212,290
21460,9606.ENSP00000216274,9606.ENSP00000257430,catalysis,212,290
21461,9606.ENSP00000216274,9606.ENSP00000257430,catalysis,212,290
21462,9606.ENSP00000216274,9606.ENSP00000204961,binding,212,840
21463,9606.ENSP00000216274,9606.ENSP00000224337,binding,212,679
21464,9606.ENSP00000216274,9606.ENSP00000204961,binding,212,840
21465,9606.ENSP00000216274,9606.ENSP00000005257,activation,212,207
21466,9606.ENSP00000216274,9606.ENSP00000005340,reaction,212,5
21467,9606.ENSP00000216274,9606.ENSP00000005340,inhibition,212,5
21468,9606.ENSP00000216274,9606.ENSP00000005340,binding,212,5
21469,9606.ENSP00000216274,9606.ENSP00000005257,activation,212,207
21470,9606.ENSP00000216274,9606.ENSP00000005340,binding,212,5
21471,9606.ENSP00000216274,9606.ENSP00000005340,inhibition,212,5
21472,9606.ENSP00000216274,9606.ENSP00000005340,catalysis,212,5
21473,9606.ENSP00000216274,9606.ENSP00000005340,catalysis,212,5
21474,9606.ENSP00000216274,9606.ENSP00000201979,activation,212,254
21475,9606.ENSP00000216274,9606.ENSP00000178640,binding,212,8
21476,9606.ENSP00000216274,9606.ENSP00000012443,catalysis,212,4
21477,9606.ENSP00000216274,9606.ENSP00000005340,reaction,212,5
21478,9606.ENSP00000216274,9606.ENSP00000005340,reaction,212,5
21479,9606.ENSP00000216274,9606.ENSP00000178640,binding,212,8
21480,9606.ENSP00000216274,9606.ENSP00000012443,ptmod,212,4
21481,9606.ENSP00000216274,9606.ENSP00000178640,activation,212,8
21482,9606.ENSP00000216274,9606.ENSP00000201979,activation,212,254
21483,9606.ENSP00000216274,9606.ENSP00000178640,ptmod,212,8
21484,9606.ENSP00000216274,9606.ENSP00000178640,catalysis,212,8
21485,9606.ENSP00000216274,9606.ENSP00000178640,catalysis,212,8
21486,9606.ENSP00000216274,9606.ENSP00000178640,reaction,212,8
21487,9606.ENSP00000216274,9606.ENSP00000178640,reaction,212,8
21488,9606.ENSP00000216274,9606.ENSP00000178640,reaction,212,8
21489,9606.ENSP00000216274,9606.ENSP00000224337,binding,212,679
21490,9606.ENSP00000216274,9606.ENSP00000215832,reaction,212,13
21491,9606.ENSP00000216274,9606.ENSP00000215368,catalysis,212,841
21492,9606.ENSP00000216274,9606.ENSP00000211287,binding,212,7
21493,9606.ENSP00000216274,9606.ENSP00000204961,reaction,212,840
21494,9606.ENSP00000216274,9606.ENSP00000204961,catalysis,212,840
21495,9606.ENSP00000216274,9606.ENSP00000204961,catalysis,212,840
21496,9606.ENSP00000216274,9606.ENSP00000211287,binding,212,7
21497,9606.ENSP00000216274,9606.ENSP00000204961,reaction,212,840
21498,9606.ENSP00000216274,9606.ENSP00000204961,reaction,212,840
21499,9606.ENSP00000216274,9606.ENSP00000215368,binding,212,841
21500,9606.ENSP00000216274,9606.ENSP00000211287,reaction,212,7
21501,9606.ENSP00000216274,9606.ENSP00000211287,catalysis,212,7
21502,9606.ENSP00000216274,9606.ENSP00000211287,catalysis,212,7
21503,9606.ENSP00000216274,9606.ENSP00000215368,binding,212,841
21504,9606.ENSP00000216274,9606.ENSP00000211287,reaction,212,7
21505,9606.ENSP00000216274,9606.ENSP00000211287,reaction,212,7
21506,9606.ENSP00000216274,9606.ENSP00000215832,catalysis,212,13
21507,9606.ENSP00000216274,9606.ENSP00000215659,catalysis,212,12
21508,9606.ENSP00000216274,9606.ENSP00000215368,reaction,212,841
21509,9606.ENSP00000216274,9606.ENSP00000215368,catalysis,212,841
21510,9606.ENSP00000216274,9606.ENSP00000215368,reaction,212,841
21511,9606.ENSP00000216274,9606.ENSP00000215659,binding,212,12
21512,9606.ENSP00000216274,9606.ENSP00000215368,reaction,212,841
21513,9606.ENSP00000216274,9606.ENSP00000215659,binding,212,12
21514,9606.ENSP00000216274,9606.ENSP00000215832,catalysis,212,13
21515,9606.ENSP00000216274,9606.ENSP00000215659,reaction,212,12
21516,9606.ENSP00000216274,9606.ENSP00000215659,catalysis,212,12
21517,9606.ENSP00000216274,9606.ENSP00000215659,reaction,212,12
21518,9606.ENSP00000216274,9606.ENSP00000215832,binding,212,13
21519,9606.ENSP00000216274,9606.ENSP00000215659,reaction,212,12
21520,9606.ENSP00000216274,9606.ENSP00000215832,binding,212,13
21521,9606.ENSP00000216274,9606.ENSP00000224337,activation,212,679
21522,9606.ENSP00000216274,9606.ENSP00000220062,activation,212,260
21523,9606.ENSP00000216274,9606.ENSP00000216160,activation,212,909
21524,9606.ENSP00000216274,9606.ENSP00000216101,activation,212,252
21525,9606.ENSP00000216274,9606.ENSP00000215832,reaction,212,13
21526,9606.ENSP00000216274,9606.ENSP00000215832,reaction,212,13
21527,9606.ENSP00000216274,9606.ENSP00000216127,activation,212,250
21528,9606.ENSP00000216274,9606.ENSP00000216101,activation,212,252
21529,9606.ENSP00000216274,9606.ENSP00000216127,activation,212,250
21530,9606.ENSP00000216274,9606.ENSP00000216160,reaction,212,909
21531,9606.ENSP00000216274,9606.ENSP00000216160,catalysis,212,909
21532,9606.ENSP00000216274,9606.ENSP00000216160,binding,212,909
21533,9606.ENSP00000216274,9606.ENSP00000216160,binding,212,909
21534,9606.ENSP00000216274,9606.ENSP00000216160,reaction,212,909
21535,9606.ENSP00000216274,9606.ENSP00000216160,catalysis,212,909
21536,9606.ENSP00000216274,9606.ENSP00000216160,reaction,212,909
21537,9606.ENSP00000216274,9606.ENSP00000222254,reaction,212,194
21538,9606.ENSP00000216274,9606.ENSP00000222254,activation,212,194
21539,9606.ENSP00000216274,9606.ENSP00000221132,activation,212,1412
21540,9606.ENSP00000216274,9606.ENSP00000220062,activation,212,260
21541,9606.ENSP00000216274,9606.ENSP00000220507,activation,212,258
21542,9606.ENSP00000216274,9606.ENSP00000221138,ptmod,212,21
21543,9606.ENSP00000216274,9606.ENSP00000221132,inhibition,212,1412
21544,9606.ENSP00000216274,9606.ENSP00000221138,catalysis,212,21
21545,9606.ENSP00000216274,9606.ENSP00000222254,reaction,212,194
21546,9606.ENSP00000216274,9606.ENSP00000222254,inhibition,212,194
21547,9606.ENSP00000216274,9606.ENSP00000222254,binding,212,194
21548,9606.ENSP00000216274,9606.ENSP00000222254,binding,212,194
21549,9606.ENSP00000216274,9606.ENSP00000222254,reaction,212,194
21550,9606.ENSP00000216274,9606.ENSP00000222254,inhibition,212,194
